region.centroid.col,region.centroid.row,short.line.density.5,vedge.mean,vegde.sd,hedge.mean,hedge.sd,intensity.mean,exred.mean,exblue.mean,exgreen.mean,saturation.mean,hue.mean,binaryClass
49,42,0.0,2.61111,0.928958,1.33333,0.894428,58.8889,-24.6667,47.0,-22.3333,0.322931,-2.12574,N
7,18,0.0,1.27778,0.729626,0.944445,0.374079,138.63,-15.8889,26.7778,-10.8889,0.096352,-2.21461,N
2,98,0.0,2.0,0.666667,1.05556,0.551853,17.4815,2.55556,9.88889,-12.4444,0.356724,-1.36044,P
195,99,0.0,3.05556,4.46296,2.77778,4.65185,6.74074,-9.88889,14.4444,-4.55556,0.711898,-2.31888,N
224,124,0.0,1.55556,1.29386,1.88889,1.18634,43.5185,-20.2222,38.4444,-18.2222,0.348022,-2.1278,N
116,211,0.0,1.72222,1.12963,1.61111,1.70741,13.7407,-7.88889,-4.22222,12.1111,0.375346,2.29204,N
75,49,0.0,0.833336,0.388888,1.16667,0.700002,127.407,-31.2222,47.1111,-15.8889,0.182398,-2.29784,N
138,188,0.0,2.05556,1.35674,1.11111,0.750309,60.3333,-20.3333,43.6667,-23.3333,0.299511,-2.04721,N
217,145,0.0,0.555556,0.162963,0.722222,0.062963,5.2963,3.11111,3.77778,-6.88889,0.564153,-1.06897,P
240,190,0.0,1.55556,0.750309,1.33333,1.09545,20.1111,-12.6667,-7.66667,20.3333,0.409309,2.25223,N
195,161,0.0,2.11111,1.80741,10.5,91.3222,41.4815,-16.4444,28.8889,-12.4444,0.294706,-2.31651,N
10,223,0.111111,1.5,1.06979,3.55556,2.94895,15.037,-3.77778,-6.44444,10.2222,0.330665,1.91095,N
104,122,0.0,0.444445,0.02963,0.5,0.166667,6.40741,5.11111,2.44444,-7.55556,0.520062,-0.83212,P
102,30,0.0,0.944447,0.879816,0.611111,0.772202,125.407,-30.8889,46.7778,-15.8889,0.183565,-2.29599,N
81,229,0.111111,2.44444,0.785185,2.05556,3.21852,10.9259,-10.4444,-0.777778,11.2222,0.496142,2.55746,N
138,133,0.0,0.666667,0.444444,1.16667,0.211111,6.44444,4.0,4.33333,-8.33333,0.558201,-1.07766,P
69,68,0.0,0.833332,0.862812,0.777777,0.583729,56.2963,-21.2222,44.1111,-22.8889,0.316026,-2.06954,N
114,145,0.111111,2.16667,1.31233,0.999999,0.699206,61.1111,-26.0,47.0,-21.0,0.31714,-2.16615,N
33,142,0.0,0.111111,0.02963,0.111111,0.02963,0.037037,-0.111111,0.222222,-0.111111,0.111111,-2.0944,N
77,124,0.0,0.5,0.122222,0.611111,0.062963,5.11111,5.33333,1.66667,-7.0,0.595899,-0.752669,P
35,135,0.0,0.222222,0.118519,0.222222,0.118519,0.222222,-0.666667,1.33333,-0.666667,0.333333,-2.0944,N
44,233,0.0,2.22222,2.14649,2.11111,1.32777,14.4815,-5.77778,-9.44444,15.2222,0.422174,1.9504,N
58,146,0.111111,3.5,7.05556,2.5,4.65556,22.7407,-13.8889,26.4444,-12.5556,0.429825,-2.12487,N
28,188,0.0,1.44444,1.4963,5.11111,19.0074,29.963,-9.22222,19.4444,-10.2222,0.275863,-2.08357,N
179,133,0.0,2.38889,2.3797,0.888889,0.750308,36.7778,-14.3333,28.6667,-14.3333,0.313397,-2.09157,N
77,36,0.0,0.555556,0.172137,1.05556,0.64693,111.926,-41.1111,55.2222,-14.1111,0.24634,-2.38738,N
77,78,0.0,2.22222,2.34074,2.0,5.86667,24.5926,-1.77778,19.8889,-18.1111,0.401965,-1.61045,P
50,109,0.0,2.22222,1.22963,2.0,5.91111,5.66667,-9.33333,12.0,-2.66667,0.760734,-2.41399,N
189,107,0.0,1.0,1.28889,1.05555,0.418522,133.667,-23.6667,34.6667,-11.0,0.13383,-2.31738,N
123,104,0.0,2.27778,2.10741,4.0,2.0,21.9259,-4.11111,20.2222,-16.1111,0.421395,-1.72879,P
96,138,0.0,0.722222,0.64693,0.944444,0.712326,1.14815,-3.11111,4.88889,-1.77778,0.977778,-2.21924,N
108,59,0.0,0.500001,0.166667,1.05556,0.285185,126.148,-28.7778,42.8889,-14.1111,0.170091,-2.30864,N
94,144,0.0,0.444444,0.118518,0.5,0.166667,1.14815,-3.44444,6.88889,-3.44444,1.0,-2.0944,N
190,96,0.0,0.388889,0.196297,0.944445,0.418519,90.8148,-44.4444,74.5556,-30.1111,0.342938,-2.21998,N
7,154,0.0,3.05555,3.83213,3.83333,2.17818,50.7037,-18.4444,39.8889,-21.4444,0.321345,-2.03308,N
64,176,0.0,2.33333,0.918938,1.0,0.918938,50.7778,-14.3333,34.6667,-20.3333,0.294056,-1.98088,N
235,22,0.0,1.16667,0.388882,1.0,0.488884,137.63,-16.5556,30.7778,-14.2222,0.109655,-2.1462,N
150,113,0.0,0.5,0.255556,0.777778,0.207407,5.59259,4.55556,3.22222,-7.77778,0.579365,-0.942558,P
124,101,0.0,3.38889,27.9741,6.44444,59.4963,10.1852,-13.2222,16.1111,-2.88889,0.700087,-2.44804,N
58,122,0.0,2.05556,2.21527,6.11111,3.01601,34.1852,-14.8889,30.4444,-15.5556,0.349652,-2.07484,N
236,38,0.111111,1.33333,1.49071,2.94444,2.29411,14.4444,-13.0,22.6667,-9.66667,0.547232,-2.1931,N
8,162,0.111111,1.61111,2.06296,0.333333,0.133333,8.37037,-5.11111,10.8889,-5.77778,0.484805,-2.04495,N
5,210,0.0,2.16667,1.67,4.44444,2.61336,51.2963,-17.5556,39.1111,-21.5556,0.317566,-2.0209,N
94,104,0.0,6.61111,1.42075,1.0,0.516399,55.7407,-20.5556,41.4444,-20.8889,0.303071,-2.08549,N
20,137,0.0,0.111111,0.02963,0.277778,0.018519,0.222222,-0.666667,1.33333,-0.666667,0.666667,-2.0944,N
224,95,0.0,1.22222,0.474074,1.05556,0.72963,3.51852,-7.88889,11.1111,-3.22222,0.88955,-2.34899,N
222,62,0.0,0.277778,0.250924,0.666667,0.557773,6.40741,-6.88889,15.1111,-8.22222,0.680808,-2.03415,N
245,110,0.0,4.88889,3.44265,1.77778,1.80944,34.1111,-15.0,31.0,-16.0,0.353548,-2.06865,N
49,40,0.0,0.999999,0.421635,0.833333,0.72265,125.111,-33.3333,49.3333,-16.0,0.194537,-2.31368,N
30,56,0.0,1.55556,0.429629,1.5,1.27778,23.7037,-4.77778,22.8889,-18.1111,0.43596,-1.74883,P
189,68,0.0,1.11111,0.58373,1.05556,0.534027,6.88889,-3.66667,10.3333,-6.66667,0.534151,-1.78025,N
11,108,0.0,1.33333,0.8,1.38889,0.951852,17.6667,4.0,10.3333,-14.3333,0.388756,-1.30213,P
23,55,0.0,2.22222,3.67407,1.77778,0.785185,23.4444,-5.33333,23.0,-17.6667,0.43507,-1.77116,P
27,62,0.0,1.11111,0.562964,1.66667,1.33334,125.333,-28.6667,42.3333,-13.6667,0.169635,-2.31423,N
137,182,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,-10.4444,23.8889,-13.4444,0.285756,-2.00112,N
119,192,0.111111,2.5,2.08433,6.16667,2.32618,59.5556,-21.0,45.6667,-24.6667,0.312796,-2.03818,N
96,135,0.0,0.388889,0.062963,0.166667,0.033333,1.92593,-2.77778,7.55556,-4.77778,0.927778,-1.93133,N
240,195,0.0,1.88889,1.16746,1.83333,1.70945,48.8519,-16.8889,35.4444,-18.5556,0.300363,-2.06304,N
64,186,0.0,2.16667,1.94444,6.83333,53.5889,30.7778,-9.66667,21.3333,-11.6667,0.276726,-2.04631,N
177,33,0.0,1.66667,1.57762,4.33333,2.97396,8.74074,-6.88889,13.1111,-6.22222,0.547103,-2.05612,N
94,246,0.0,2.33333,1.61933,2.72222,0.772202,22.8148,-11.7778,-9.44444,21.2222,0.3748,2.15891,N
214,121,0.0,0.277778,0.062963,0.111111,0.074074,1.14815,-3.44444,6.55556,-3.11111,1.0,-2.13264,N
178,35,0.0,0.444445,0.344265,0.388889,0.250924,13.4815,-9.44444,17.2222,-7.77778,0.459288,-2.15333,N
68,157,0.0,5.83333,14.3444,1.38889,1.66296,21.4444,-13.6667,25.6667,-12.0,0.438882,-2.1343,N
80,77,0.0,1.38889,1.06284,0.666667,0.557774,59.1111,-24.0,44.6667,-20.6667,0.31069,-2.14305,N
96,84,0.0,1.5,1.27778,1.61111,2.28519,23.8519,-0.888889,18.4444,-17.5556,0.398791,-1.59887,P
219,176,0.0,2.11111,1.85792,5.11111,2.84149,60.2963,-20.8889,46.1111,-25.2222,0.314462,-2.03065,N
52,185,0.0,1.66667,1.42222,0.944444,0.951853,19.2593,-13.1111,-3.11111,16.2222,0.396458,2.45184,N
151,89,0.0,8.38889,4.57732,0.722222,0.389682,31.7037,-13.1111,27.8889,-14.7778,0.351273,-2.04654,N
77,177,0.0,1.33333,1.33333,2.16667,1.97484,48.4074,-12.5556,32.7778,-20.2222,0.297431,-1.94042,N
104,124,0.0,0.611111,0.151852,0.666667,0.311111,6.18518,4.44444,3.44444,-7.88889,0.550044,-0.95784,P
10,61,0.111111,2.22222,3.18518,3.11111,7.18518,18.963,-0.888889,15.7778,-14.8889,0.419522,-1.59121,P
76,134,0.111111,2.55555,1.44016,1.44444,0.544332,48.9259,-21.1111,42.5556,-21.4444,0.341111,-2.08691,N
119,115,0.0,2.44444,1.57292,5.0,2.93636,7.55556,-12.0,16.0,-4.0,0.767235,-2.39099,N
152,155,0.0,0.5,0.611111,10.7778,131.807,7.2963,-5.88889,11.1111,-5.22222,0.5,-2.11557,N
220,149,0.0,0.111111,0.172133,0.111111,0.172133,0.037037,-0.111111,0.222222,-0.111111,0.111111,-2.0944,N
55,80,0.111111,1.83333,4.3,1.83333,1.1,7.07407,-12.5556,16.1111,-3.55556,0.775282,-2.41752,N
101,130,0.0,0.611111,0.240741,0.666667,0.577778,5.77778,5.0,2.66667,-7.66667,0.575397,-0.871495,P
83,96,0.0,0.5,0.459468,0.666666,0.516398,19.5926,-13.1111,26.5556,-13.4444,0.472764,-2.08608,N
213,14,0.0,1.05556,0.574134,1.66667,1.33333,117.0,-38.3333,51.3333,-13.0,0.222856,-2.39038,N
230,117,0.0,3.27778,0.928958,1.44444,0.860663,39.037,-16.4444,32.2222,-15.7778,0.335026,-2.10623,N
110,174,0.0,0.388889,0.062963,1.72222,0.151852,13.4815,-7.77778,-2.77778,10.5556,0.359296,2.37785,N
244,82,0.0,0.611111,1.02017,2.72222,2.53348,15.5185,-11.5556,20.7778,-9.22222,0.481601,-2.17063,N
10,207,0.0,2.61111,1.30668,3.11111,3.00863,52.1111,-18.3333,38.3333,-20.0,0.299285,-2.06335,N
19,55,0.0,1.44444,2.82963,1.27778,0.862964,21.037,-1.44444,16.8889,-15.4444,0.404791,-1.63442,P
104,41,0.0,0.388889,0.327731,0.833333,0.586896,112.111,-39.3333,51.6667,-12.3333,0.234493,-2.40455,N
244,194,0.0,1.72222,1.14342,2.27778,2.03761,49.7407,-15.8889,35.7778,-19.8889,0.300853,-2.02184,N
131,15,0.111111,0.888891,1.05185,1.88889,2.16297,130.148,-31.4444,45.5556,-14.1111,0.176494,-2.32497,N
123,194,0.0,2.55556,1.78471,9.11111,7.71338,60.8148,-19.4444,42.2222,-22.7778,0.292382,-2.03361,N
59,99,0.0,0.777778,0.82963,1.0,0.355556,2.03704,-5.77778,10.5556,-4.77778,0.986111,-2.14974,N
58,19,0.0,1.61111,0.418515,1.5,1.27777,129.926,-26.7778,38.2222,-11.4444,0.151812,-2.34076,N
61,119,0.0,0.833333,0.833333,1.05556,0.951852,1.22222,-3.33333,6.0,-2.66667,0.984127,-2.13309,N
228,20,0.0,1.05555,0.490655,0.833333,0.752773,125.0,-33.0,46.6667,-13.6667,0.188892,-2.34801,N
225,222,0.111111,1.5,0.477778,1.77778,1.71852,14.0,-9.66667,-1.0,10.6667,0.385727,2.55731,N
162,94,0.0,9.61111,39.2629,0.555556,0.251852,15.3704,-14.1111,25.2222,-11.1111,0.599594,-2.14276,N
161,136,0.0,0.611111,0.196296,0.444444,0.074074,5.62963,4.44444,2.44444,-6.88889,0.535714,-0.896533,P
217,23,0.0,1.05555,0.611616,1.16667,0.547723,124.444,-37.6667,51.6667,-14.0,0.210162,-2.37055,N
73,31,0.0,0.555556,0.45542,0.888889,0.344265,126.852,-33.8889,48.7778,-14.8889,0.192456,-2.33483,N
184,15,0.0,0.444445,0.25185,0.777774,0.118519,140.778,-19.3333,28.0,-8.66667,0.105074,-2.32847,N
227,132,0.0,6.66667,1.38243,1.33333,1.01105,38.7778,-16.6667,31.3333,-14.6667,0.325768,-2.12952,N
42,57,0.0,1.38889,0.975628,0.999999,0.365148,65.7037,-18.7778,41.2222,-22.4444,0.266776,-2.0307,N
34,116,0.0,5.77778,4.40538,0.499999,0.278888,61.0,-25.6667,46.3333,-20.6667,0.313235,-2.16179,N
113,114,0.0,0.944445,0.507408,0.333334,0.088889,25.8148,-14.4444,26.5556,-12.1111,0.393927,-2.15274,N
13,149,0.0,0.888889,0.785185,1.0,1.24444,5.51852,-4.22222,9.77778,-5.55556,0.588163,-2.00911,P
58,48,0.0,2.27778,0.250925,0.277777,0.250924,40.8519,-16.2222,34.7778,-18.5556,0.339117,-2.04873,N
103,216,0.0,0.888889,0.651852,2.16667,1.14444,14.5556,-11.0,-2.66667,13.6667,0.431696,2.44755,N
137,182,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,-10.4444,23.8889,-13.4444,0.285756,-2.00112,N
103,64,0.0,0.666667,0.699205,1.33333,0.918936,108.778,-37.3333,52.3333,-15.0,0.236797,-2.35544,N
197,161,0.0,2.0,5.55555,11.5,99.6333,42.3704,-16.4444,27.8889,-11.4444,0.27504,-2.39557,N
65,176,0.0,2.88889,1.4707,1.5,1.16905,49.7407,-13.5556,33.7778,-20.2222,0.294787,-1.9657,N
226,110,0.0,0.333333,0.088889,0.5,0.211111,1.66667,-4.66667,8.33333,-3.66667,0.977778,-2.15598,N
183,157,0.0,0.666667,0.421638,2.11111,0.620633,19.6667,-9.66667,-3.0,12.6667,0.314187,2.4052,N
98,135,0.0,0.611111,0.151852,1.05556,0.374074,5.7037,5.22222,2.22222,-7.44444,0.565476,-0.787376,P
24,215,0.222222,0.833333,0.809664,2.55556,1.25904,18.0741,-11.5556,-7.88889,19.4444,0.425213,2.22401,N
141,163,0.0,0.777777,0.429631,18.7778,1.85182,40.7037,-16.4444,24.5556,-8.11111,0.270056,-2.38845,N
215,190,0.111111,1.38889,1.04172,2.61111,1.8429,19.8889,-11.6667,-8.33333,20.0,0.403522,2.20441,N
222,194,0.0,2.27778,1.14342,2.27778,1.42075,20.1852,-10.8889,-6.88889,17.7778,0.37213,2.22438,N
121,237,0.0,1.33333,1.15556,1.55556,0.785185,7.48148,-4.11111,-7.11111,11.2222,0.557235,1.93847,N
221,35,0.0,0.666667,0.133333,0.944447,0.107407,98.7407,-46.2222,71.4444,-25.2222,0.320015,-2.28084,N
245,73,0.0,8.22222,6.27399,10.7222,7.6809,46.6667,-43.6667,70.3333,-26.6667,0.549032,-2.25125,N
209,122,0.0,0.833333,0.077778,11.4444,90.8296,39.2222,-10.3333,25.0,-14.6667,0.282411,-1.98503,N
4,87,0.111111,2.77778,3.09629,2.72222,4.37407,17.3333,2.66667,11.0,-13.6667,0.391731,-1.31837,P
95,100,0.111111,0.722222,0.107408,1.22222,1.14074,21.0741,1.77778,14.7778,-16.5556,0.401042,-1.47702,P
102,158,0.222222,2.27778,2.12307,1.83333,1.04881,39.3333,-11.3333,24.3333,-13.0,0.264152,-2.04917,N
35,107,0.0,10.2222,14.9676,9.83333,17.5471,9.51852,-6.55556,8.11111,-1.55556,0.674956,-2.49296,N
227,195,0.111111,2.5,2.23855,3.5,2.88868,47.7407,-14.8889,32.4444,-17.5556,0.284495,-2.03896,N
80,124,0.0,0.555556,0.162963,0.444444,0.02963,5.11111,4.66667,2.66667,-7.33333,0.608466,-0.877707,P
48,83,0.0,2.27778,4.01852,2.33333,1.68889,6.25926,-12.1111,16.8889,-4.77778,0.82735,-2.345,N
146,201,0.0,0.611111,0.327731,1.05556,0.800462,10.6667,-6.0,-11.0,17.0,0.570851,1.90926,N
15,123,0.0,0.444444,0.118518,0.444444,0.118519,4.55556,4.33333,2.33333,-6.66667,0.61164,-0.853547,P
178,122,0.0,0.555555,0.118518,0.777778,0.118519,5.85185,4.44444,3.11111,-7.55556,0.549603,-0.942559,P
142,185,0.111111,2.27778,1.76908,3.11111,1.16746,47.8148,-11.7778,31.2222,-19.4444,0.289144,-1.93792,N
205,177,0.0,2.83333,9.63333,8.5,17.3667,32.4444,-12.0,23.6667,-11.6667,0.296365,-2.12124,N
26,67,0.111111,1.0,0.88889,2.44444,3.18518,20.0,-1.33333,17.6667,-16.3333,0.436939,-1.6232,P
4,201,0.0,2.72222,1.67885,5.22222,3.12457,53.7037,-19.7778,40.5556,-20.7778,0.308859,-2.07523,N
22,116,0.0,0.388889,0.107407,0.333333,0.133333,5.62963,3.44444,4.11111,-7.55556,0.575397,-1.09962,P
187,89,0.0,1.77778,1.74695,0.944444,0.800463,5.03704,-6.44444,13.5556,-7.11111,0.740904,-2.06534,N
166,66,0.0,0.777777,0.655461,5.27778,4.95947,41.6296,-3.22222,14.1111,-10.8889,0.178875,-1.74855,N
79,28,0.0,4.27778,3.7619,0.833333,0.658281,62.4074,-26.8889,50.1111,-23.2222,0.324556,-2.14451,N
152,18,0.0,0.777777,0.455422,0.555557,0.272164,112.111,-44.6667,55.0,-10.3333,0.254668,-2.45498,N
33,114,0.0,0.555555,0.074074,0.5,0.211111,16.1111,-13.0,24.0,-11.0,0.510924,-2.14907,N
129,176,0.0,1.44444,0.655462,2.72222,1.5408,22.7407,-9.88889,-8.88889,18.7778,0.335021,2.1269,N
219,80,0.0,2.05556,2.90147,2.94444,1.08355,14.4815,-9.44444,17.5556,-8.11111,0.43286,-2.1389,N
179,63,0.0,0.999997,0.516398,6.22222,5.67516,105.593,-38.7778,52.8889,-14.1111,0.248136,-2.37528,N
37,124,0.0,1.5,1.01111,2.44444,1.8074,54.3333,-14.6667,32.6667,-18.0,0.258543,-2.03008,N
251,195,0.0,2.94444,2.8784,3.83333,2.35467,47.9259,-16.1111,33.8889,-17.7778,0.291875,-2.05673,N
67,40,0.0,0.666665,0.516397,0.666667,0.699204,110.037,-44.1111,56.8889,-12.7778,0.260966,-2.41946,N
156,79,0.0,1.94444,2.45327,4.77778,3.48754,14.1852,-10.8889,19.1111,-8.22222,0.485044,-2.17584,N
123,136,0.0,0.555555,1.0963,0.666667,1.33333,1.11111,-3.0,5.66667,-2.66667,0.986111,-2.11097,N
237,135,0.0,0.555556,0.207407,0.666667,0.355555,4.14815,4.55556,1.88889,-6.44444,0.647222,-0.807848,P
69,81,0.0,1.83333,2.21111,1.83333,1.01111,19.8519,1.44444,14.4444,-15.8889,0.41031,-1.47238,P
82,51,0.0,0.611111,0.443051,0.611111,0.742867,123.185,-34.2222,47.1111,-12.8889,0.1952,-2.3685,N
139,185,0.0,2.0,0.632455,1.22222,1.90516,59.1481,-20.7778,42.8889,-22.1111,0.29644,-2.07387,N
127,57,0.111111,0.944444,0.712326,1.61111,1.10387,124.259,-33.7778,48.2222,-14.4444,0.194754,-2.34116,N
236,117,0.0,0.777779,0.403687,1.27778,0.742868,45.8889,-19.0,37.6667,-18.6667,0.330477,-2.09948,N
243,41,0.0,1.0,0.355559,0.277779,0.151852,135.222,-20.3333,32.0,-11.6667,0.119532,-2.27023,N
157,85,0.0,1.22222,1.24127,0.222222,0.172133,18.9259,-13.1111,23.8889,-10.7778,0.459024,-2.16091,N
207,115,0.0,1.05556,0.32963,0.166667,0.033333,1.22222,-2.33333,5.0,-2.66667,0.933333,-2.06554,N
90,134,0.0,0.388889,0.018519,0.944444,0.151852,2.11111,-3.33333,7.66667,-4.33333,0.881481,-2.01314,N
51,56,0.0,0.888887,0.162963,0.722221,0.107408,126.444,-30.6667,45.6667,-15.0,0.179483,-2.30766,N
52,89,0.0,5.22222,2.72166,0.722223,0.490653,28.9259,-11.1111,23.8889,-12.7778,0.331128,-2.04846,N
8,199,0.0,1.66667,0.788811,1.38889,0.712325,15.0,-5.0,-9.66667,14.6667,0.408885,1.9053,N
169,199,0.0,1.27778,0.443053,1.27778,1.04172,14.5185,-10.2222,0.111111,10.1111,0.378473,2.63418,N
150,158,0.0,2.16667,1.63333,1.38889,0.418518,8.44444,-4.33333,11.3333,-7.0,0.503086,-1.94345,N
95,57,0.0,1.83333,3.41111,2.11111,1.71852,26.2963,-4.88889,24.4444,-19.5556,0.425691,-1.73902,P
17,204,0.0,2.0,1.28236,2.16667,0.752773,57.2593,-19.1111,41.8889,-22.7778,0.302671,-2.03737,N
96,141,0.0,1.55556,0.740741,0.444444,0.118518,4.96296,-5.55556,11.4444,-5.88889,0.66524,-2.07507,N
89,221,0.0,1.38889,1.48518,1.44444,1.58519,14.0741,-10.2222,-4.88889,15.1111,0.446012,2.31721,N
181,87,0.0,1.22222,0.474069,0.777779,0.207406,135.407,-22.5556,33.1111,-10.5556,0.126571,-2.31287,N
182,134,0.0,0.611111,0.240741,0.722222,0.062963,5.88889,5.33333,2.33333,-7.66667,0.577601,-0.806042,P
29,18,0.222222,0.777777,0.807372,1.72222,1.28956,68.2963,-27.8889,53.4444,-25.5556,0.317156,-2.12364,N
164,45,0.0,1.05556,0.596299,1.0,0.222219,101.926,-41.4444,67.8889,-26.4444,0.292503,-2.23832,N
128,116,0.0,0.777778,0.696296,0.833333,0.922222,1.96296,-5.22222,9.11111,-3.88889,0.970238,-2.16343,N
80,40,0.0,0.611111,0.574132,0.722223,0.772203,110.704,-43.4444,54.8889,-11.4444,0.254051,-2.43469,N
241,135,0.0,0.222222,0.02963,0.166667,0.077778,0.148148,-0.444444,0.888889,-0.444444,0.333333,-2.0944,N
51,15,0.0,0.722226,0.285185,1.22222,0.785184,132.222,-27.6667,39.3333,-11.6667,0.153616,-2.34104,N
202,182,0.0,2.55555,1.85792,3.0,2.0548,55.0741,-16.5556,39.1111,-22.5556,0.301601,-1.98922,N
93,29,0.0,1.22222,1.22964,1.38889,1.57408,128.481,-28.4444,42.8889,-14.4444,0.166484,-2.29776,N
174,112,0.0,2.38889,0.996295,0.666666,0.799999,31.6296,-22.2222,36.1111,-13.8889,0.445039,-2.24477,N
121,154,0.0,0.444444,0.118519,2.61111,5.75185,1.85185,-0.888889,3.44444,-2.55556,0.534392,-1.90593,N
18,87,0.0,1.55556,1.96261,1.88889,1.74696,2.92593,-5.11111,8.22222,-3.11111,0.862771,-2.22949,N
78,201,0.0,2.83333,2.65623,5.0,4.07158,56.4444,-15.0,36.6667,-21.6667,0.28043,-1.96946,N
228,90,0.0,1.83333,2.20857,2.22222,2.46456,16.8519,-11.8889,22.7778,-10.8889,0.475549,-2.12273,N
214,236,0.0,0.5,0.255556,3.77778,1.36296,16.5926,-11.1111,-5.77778,16.8889,0.419597,2.30668,N
236,42,0.0,0.722224,0.462963,1.38889,1.44075,135.296,-21.5556,33.4444,-11.8889,0.125137,-2.28222,N
235,35,0.0,0.444445,0.296297,1.22222,0.607412,97.9259,-44.7778,72.2222,-27.4444,0.319499,-2.24824,N
22,116,0.0,0.388889,0.107407,0.333333,0.133333,5.62963,3.44444,4.11111,-7.55556,0.575397,-1.09962,P
131,125,0.0,0.611111,0.374074,0.5,0.3,1.37037,-4.11111,7.55556,-3.44444,1.0,-2.13034,N
16,117,0.0,0.277778,0.151852,0.5,0.211111,5.88889,3.0,4.66667,-7.66667,0.553571,-1.17969,P
19,102,0.0,3.88889,1.50062,1.16667,0.62361,58.3704,-23.1111,45.2222,-22.1111,0.317014,-2.10205,N
14,60,0.0,0.555555,0.785184,1.05556,0.062963,19.3333,-1.33333,16.3333,-15.0,0.419248,-1.62339,P
84,62,0.0,0.722222,0.490653,0.944443,0.772202,61.037,-22.7778,45.5556,-22.7778,0.303179,-2.09374,N
63,203,0.0,4.27778,3.79131,3.44444,4.03687,58.4815,-18.1111,39.5556,-21.4444,0.287107,-2.03464,N
189,48,0.0,0.722222,0.389682,4.66667,4.30504,42.0741,-9.88889,23.4444,-13.5556,0.245241,-2.00326,N
187,106,0.0,4.05556,12.3296,7.0,53.2444,37.7037,-10.7778,24.2222,-13.4444,0.270907,-2.01018,N
21,53,0.0,0.888889,0.518518,1.16667,0.433333,21.5556,-2.0,17.6667,-15.6667,0.404138,-1.66218,P
84,200,0.0,4.72222,2.70322,2.5,1.53116,56.6667,-18.0,40.6667,-22.6667,0.300817,-2.01537,N
117,224,0.0,3.05556,2.55966,3.05556,3.02153,20.2593,-14.4444,-7.44444,21.8889,0.441516,2.30415,N
86,33,0.0,1.16667,0.611111,0.611109,0.196295,109.889,-39.3333,62.0,-22.6667,0.258604,-2.26623,N
93,236,0.111111,1.77778,2.6963,2.0,0.933333,12.5185,-8.88889,-5.22222,14.1111,0.447247,2.2672,N
200,245,0.111111,1.5,0.922223,1.05556,0.507408,16.1111,-12.6667,-3.33333,16.0,0.44538,2.43278,N
6,154,0.0,0.111111,0.02963,0.111111,0.02963,0.074074,-0.222222,0.444444,-0.222222,0.222222,-2.0944,N
20,122,0.0,1.55555,1.18634,1.77778,1.48574,60.7407,-27.5556,52.4444,-24.8889,0.342363,-2.12842,N
201,34,0.0,4.27778,3.05808,0.444445,0.403687,13.7407,-11.8889,21.4444,-9.55556,0.544858,-2.16287,N
234,122,0.0,1.72222,7.84074,1.38889,7.57407,2.25926,-5.11111,8.88889,-3.77778,0.960317,-2.1732,N
250,160,0.0,2.11111,1.18519,1.55556,2.74074,42.8148,-19.1111,37.5556,-18.4444,0.347142,-2.10232,N
151,89,0.0,8.38889,4.57732,0.722222,0.389682,31.7037,-13.1111,27.8889,-14.7778,0.351273,-2.04654,N
196,241,0.0,1.55556,1.12875,1.16667,1.20646,8.25926,-7.11111,-3.77778,10.8889,0.50946,2.27735,N
63,201,0.0,1.44444,0.918519,0.944444,0.551852,7.77778,-4.66667,-6.66667,11.3333,0.543201,1.98299,N
45,185,0.111111,2.16667,3.72222,1.94444,2.68519,18.6667,-12.0,-4.66667,16.6667,0.400872,2.36183,N
23,88,0.0,2.0,3.2,2.94444,1.04074,20.5926,-5.44444,20.2222,-14.7778,0.424904,-1.78515,P
162,66,0.0,2.05556,0.95258,9.22222,7.07316,42.5926,-4.77778,15.5556,-10.7778,0.184999,-1.83808,N
44,20,0.0,0.611111,0.062963,1.44444,0.562963,113.852,-33.5556,55.4444,-21.8889,0.224139,-2.23183,N
248,160,0.0,3.0,8.8889,2.16667,3.76667,43.9259,-20.4444,39.5556,-19.1111,0.354037,-2.11379,N
33,90,0.111111,0.5,0.408248,1.83333,0.547723,16.6667,-14.3333,27.3333,-13.0,0.539116,-2.12598,N
70,197,0.0,2.72222,2.01568,5.27778,3.27561,54.8519,-17.8889,39.4444,-21.5556,0.298704,-2.03351,N
68,109,0.0,1.5,3.23333,1.11111,1.8963,1.96296,-4.88889,8.44444,-3.55556,0.969136,-2.14653,N
56,32,0.0,0.944445,0.418519,0.833332,0.655558,112.037,-38.4444,61.5556,-23.1111,0.25142,-2.25567,N
139,16,0.0,0.666667,0.355559,0.944448,0.062963,140.407,-17.2222,28.4444,-11.2222,0.101526,-2.23289,N
124,162,0.111111,1.38889,1.12963,2.0,0.888889,10.037,-6.11111,13.5556,-7.44444,0.479931,-2.02931,N
68,122,0.0,2.77778,2.02941,1.55556,1.99629,20.1481,-17.7778,32.8889,-15.1111,0.54583,-2.06017,N
247,115,0.0,3.55556,1.80944,1.38889,1.30668,28.8519,-11.8889,23.7778,-11.8889,0.331663,-2.09439,N
74,64,0.0,1.83333,1.20646,2.0,1.11555,56.5926,-20.7778,43.2222,-22.4444,0.313003,-2.06717,N
