V1,V2,V3,V4,V5,Class
-0.784,-0.742,-0.335,-0.132,1.453,2
-0.546,-0.08,-0.148,-0.848,-0.348,1
-0.629,0.134,0.402,0.068,-0.137,1
-0.115,-0.889,0.114,2.037,-1.115,1
0.227,-0.902,1.076,0.562,-0.553,2
2.434,-0.867,0.539,-0.915,-0.383,1
-0.606,-0.482,0.988,-1.265,0.744,2
-0.838,-0.882,-0.309,1.806,-0.137,2
-0.753,-0.64,-0.254,-0.058,1.428,2
0.586,-0.124,-0.39,-0.034,-0.823,1
-0.452,-0.535,1.276,-1.459,0.773,2
-0.253,-0.887,1.657,0.616,-0.892,2
-0.644,-0.036,1.628,0.602,-0.703,1
-0.641,-0.167,2.047,-1.343,-0.707,1
-0.571,-0.708,0.08,2.158,2.954,2
-1.094,-0.229,2.232,-1.502,-0.137,1
-0.074,2.409,-1.333,-0.182,-0.401,1
2.284,-0.384,-0.502,-0.278,-0.444,1
-0.668,-1.062,-0.023,1.928,2.277,2
-0.083,-0.116,0.036,0.624,1.29,2
-0.072,0.197,-0.184,-0.209,0.246,1
-0.606,0.834,0.299,0.581,-0.877,1
-0.026,1.132,-1.298,-0.956,2.423,1
-0.6,-0.82,0.487,0.456,-0.137,2
-0.196,1.294,-1.37,-0.136,0.12,1
-1.125,0.158,0.873,-1.182,-0.137,1
-0.398,-0.244,0.844,1.62,-0.995,2
-0.624,-0.295,1.546,-1.624,-0.137,1
-0.695,-0.801,-0.17,1.739,-2.123,2
3.11,-1.035,-0.959,-0.586,-0.222,1
-0.734,-1.053,-0.256,-1.491,2.534,1
-0.736,-0.87,-0.06,-1.484,3.125,1
2.2,-0.844,-0.981,-0.606,0.105,1
-0.739,-0.655,0.102,1.832,-0.137,2
-0.269,-0.96,1.552,1.074,2.069,2
-0.595,-0.053,-0.236,-0.115,-0.137,1
-0.532,1.867,-1.476,0.106,1.069,1
-0.276,2.342,-1.379,0.381,-0.571,1
-0.636,0.056,1.682,-1.157,0.764,1
1.344,0.263,-1.171,-0.222,-0.312,1
-0.462,2.391,-1.377,-0.755,-0.368,1
-0.147,0.86,-1.162,-0.276,-0.335,1
0.327,1.373,-1.257,-0.713,-0.332,1
-0.641,0.279,1.569,-1.414,0.847,1
-0.386,2.475,-1.307,-0.048,1.06,1
0.697,0.584,-1.236,-0.666,-0.137,1
-0.711,0.055,1.177,-1.484,-1.069,1
1.167,0.204,-0.266,-0.07,0.994,1
2.107,-0.486,-0.392,-0.126,1.085,1
-0.727,0.327,0.59,0.229,-0.137,1
0.761,1.185,-1.218,-0.262,-0.451,1
-0.623,0.806,1.188,0.264,-0.137,1
0.404,0.144,1.234,0.386,0.514,2
-0.408,2.248,-1.421,-0.785,-0.402,1
-0.232,0.513,-1.452,-0.792,-0.42,1
2.716,-0.844,-0.581,-0.229,-0.242,1
1.12,0.865,-1.215,-0.676,-0.318,1
0.143,0.73,0.448,0.402,1.123,1
-0.671,-0.402,-1.539,2.302,-2.009,2
-0.489,-0.511,1.955,-1.362,0.942,1
0.265,1.474,0.108,0.518,-0.509,2
-0.685,1.166,-1.32,-0.097,-0.456,1
-0.693,-0.22,1.653,-1.429,-0.93,1
0.673,0.882,-1.135,-0.697,-0.367,1
0.419,0.081,-1.076,-0.618,-0.248,1
-0.813,-0.803,0.219,0.683,-0.137,2
2.838,-0.138,-0.442,-0.15,0.094,1
-1.211,2.065,-1.497,-0.916,-0.433,1
-0.588,1.172,0.292,0.207,0.335,1
-0.326,0.478,1.265,1.296,-0.885,2
3.44,-1.839,-0.965,-0.609,-0.25,1
-0.83,-1.324,-0.983,0.09,1.414,2
-0.687,-0.948,-0.261,1.344,1.681,1
-0.224,1.274,-1.312,-0.767,-0.345,1
-0.487,1.249,-1.202,-0.707,-0.298,1
-0.163,1.438,-1.442,-0.775,-0.336,1
-0.375,1.56,-1.454,-0.133,-0.448,1
-0.684,1.608,-0.084,1.504,-0.974,1
-0.392,1.019,1.273,-1.109,-0.564,1
2.702,-0.651,-0.561,0.648,-0.532,1
1.406,0.339,-1.111,-0.607,0.016,1
0.201,1.027,-1.144,-0.691,-0.328,1
-0.773,-0.571,1.113,0.85,0.825,1
-0.819,-1.106,-0.362,0.388,2.128,1
-0.795,-1.228,-0.571,0.064,1.334,2
3.201,-1.82,-0.656,-0.589,-0.213,1
1.899,-0.055,-1.002,-0.602,0.006,1
-0.091,1.862,0.186,0.142,0.91,1
0.857,0.938,-1.28,-0.142,1.337,1
0.759,0.1,-0.347,-0.306,-0.53,1
-0.535,1.529,-1.552,-1.214,2.241,1
-0.806,-0.551,1.482,-1.573,-0.137,1
0.178,0.819,-1.311,-0.13,0.334,1
-0.53,0.71,1.99,-1.261,-0.568,1
2.465,-0.553,-0.965,-0.384,-0.03,1
0.478,0.364,-0.249,-0.084,0.359,1
2.692,-0.844,-0.609,-0.585,-0.203,1
0.893,1.172,-1.207,-0.255,-0.525,1
-0.168,-0.1,1.03,0.28,-0.492,1
-0.403,-0.22,1.658,0.866,1.445,2
0.085,0.323,-1.136,-0.649,-0.257,1
-0.751,-0.947,0.222,1.634,-1.182,1
-0.072,2.011,-1.324,-0.742,0.126,1
-0.327,-0.499,1.735,-1.404,1.131,2
-0.755,-0.16,0.881,-1.091,-0.491,1
0.788,1.024,-1.211,-0.874,1.159,1
-0.306,-0.033,0.794,-1.048,2.043,2
0.949,-0.9,-0.697,-0.348,-0.437,1
-0.531,-0.962,1.282,0.767,1.112,2
-0.402,1.915,-1.311,-0.78,-0.411,1
-0.708,0.252,1.16,0.396,-0.137,1
1.121,-0.555,-0.99,-0.356,0.005,1
-1.028,-0.892,-0.023,1.483,-1.859,2
-0.69,-0.32,1.879,-1.558,0.934,1
1.961,-0.938,-0.599,-0.287,-0.25,1
0.478,0.364,-0.249,-0.084,0.358,1
-0.465,-0.74,1.682,-1.403,1.457,2
-0.849,-1.098,-0.518,0.086,-0.815,1
-0.822,-0.998,-0.414,0.747,1.757,1
0.027,1.624,-1.323,-0.213,-0.351,1
-0.184,0.478,0.339,-0.967,-0.412,2
0.086,-0.774,0.676,1.256,2.282,2
0.375,1.767,0.13,-0.05,-0.137,1
-0.491,0.6,0.788,-1.155,-0.627,1
-0.396,1.461,-1.473,-0.095,-0.398,1
0.104,-0.427,0.332,0.676,-0.535,2
0.073,0.036,1.039,0.878,1.312,2
1.902,-1.728,-0.587,-0.292,-0.243,1
1.421,-0.95,-0.677,-0.393,-0.011,1
0.718,1.469,0.348,-0.766,-0.33,2
0.271,1.528,-1.203,-0.685,0.164,1
1.444,0.101,-1.056,-0.63,-0.243,1
-0.787,-0.838,-0.152,0.893,0.816,2
-0.248,0.899,1.731,-1.272,-0.696,1
2.593,-0.331,-1.07,-0.322,0.29,1
-0.472,1.31,0.191,0.142,-0.585,1
-0.635,-0.269,0.811,0.494,0.577,1
0.778,0.347,-0.028,-0.118,0.448,1
-0.694,-1.048,-0.211,1.745,2.475,2
-1.115,-0.893,-0.094,1.504,-1.924,2
-0.179,1.43,-0.155,1.206,-0.771,1
-0.495,-0.364,1.663,1.396,-1.033,1
-0.67,-0.167,1.089,-1.223,-0.137,1
-0.604,-0.639,0.018,2.301,-2.132,2
-0.484,-1.06,1.195,0.922,-1.395,2
0.265,1.563,-1.31,-0.848,1.5,1
0.193,0.5,-1.126,-0.684,0.059,1
-0.099,1.278,0.379,-0.935,-0.432,1
0.077,-1.094,1.17,0.442,0.536,2
-0.774,-0.031,-0.227,0.814,1.738,2
-0.21,2.168,-1.388,-0.813,-0.354,1
-0.668,-0.625,0.386,1.683,-1.493,2
-1.449,-2.349,0.304,-1.166,-0.692,2
-0.297,1.67,0.196,0.458,1.119,2
-0.714,-0.581,-1.593,2.213,-1.77,2
-0.108,1.694,0.396,0.022,-0.456,1
-0.803,-0.826,0.594,0.664,-0.855,1
-0.576,-0.642,-0.026,1.898,-1.714,2
-0.724,-0.286,-0.161,0.951,-0.137,2
-0.204,1.493,0.205,0.03,0.242,1
1.748,-0.011,-0.471,-0.298,-0.268,1
-0.306,1.452,-1.283,-0.112,1.922,1
-0.827,-0.782,0.516,0.903,-0.912,1
-0.681,-0.588,-0.07,0.831,-0.137,2
0.542,0.531,-1.173,-0.187,-0.451,1
0.242,-0.515,0.338,0.835,0.678,2
-0.273,1.881,0.016,0.812,-0.794,1
-0.722,-0.281,0.208,0.951,-0.137,1
-0.314,2.422,-1.481,0.316,1.384,1
0.319,0.415,-1.222,0.163,0.751,1
-0.704,0.06,1.11,-1.251,-0.561,1
-0.586,-0.041,0.301,0.12,-1.073,1
-0.183,0.3,1.157,0.329,-0.535,1
-0.855,-1.132,-0.508,0.192,-0.137,1
1.466,-0.193,-0.983,-0.383,0.01,1
-0.654,-1.035,0.386,1.212,-1.498,2
0.336,0.321,-1.192,-0.642,-0.278,1
-0.566,-0.977,0.202,2.202,-1.519,1
-0.255,-0.55,1.342,0.42,0.469,1
1.95,-1.101,-0.392,-0.621,-0.258,1
0.196,0.844,-1.294,1.48,-0.974,1
-0.721,-0.675,-0.211,2.242,-1.942,2
-0.147,1.307,-1.459,-0.108,0.14,1
-0.688,-0.487,1.223,-1.204,-0.648,1
-0.407,2.027,-1.404,0.77,-0.746,1
-0.278,2.508,-1.6,0.014,-0.431,1
-0.858,-1.137,-0.516,0.177,-0.137,1
0.92,1.065,-1.358,-1.187,-0.137,1
3.309,-0.982,-0.44,-0.046,-0.328,1
-0.644,0.011,1.527,-1.516,-0.137,1
-0.586,-0.043,1.547,-1.26,-0.896,1
-0.44,-0.779,1.627,0.658,0.909,2
-0.439,-0.332,1.457,-1.168,-0.809,1
-0.677,-0.423,0.728,2.152,-0.137,1
0.358,1.497,-1.193,-0.27,-0.328,1
3.392,-0.747,-1.011,-0.605,-0.236,1
1.144,-0.862,-0.65,-0.204,-0.353,1
-1.075,-1.029,-1.309,0.344,1.331,2
-0.46,1.312,0.258,0.156,1.239,1
-0.646,-0.112,1.155,-1.143,-0.541,1
-0.597,-0.782,0.445,0.51,1.609,2
3.275,-0.619,-1.003,-0.604,-0.233,1
1.968,-1.133,-0.636,-0.232,-0.255,1
0.565,-0.208,-0.495,-0.329,0.044,1
-0.051,0.472,0.213,0.067,0.29,1
1.271,-0.006,-1.054,-0.623,-0.244,1
-0.247,0.433,1.425,0.371,-0.566,2
0.516,0.98,-1.274,-0.233,0.152,1
0.37,-0.77,1.015,0.298,-0.588,2
0.097,1.84,-1.273,-0.715,-0.36,1
-0.62,0.149,0.498,0.087,0.345,1
-0.535,-0.323,0.705,0.798,-0.768,2
-0.279,2.241,-1.493,-0.016,-0.437,1
-0.61,0.734,0.404,0.554,-0.891,1
0.442,1.174,-0.099,-1.081,1.23,1
-0.769,-0.855,0.194,1.478,-1.06,1
-0.26,1.891,-1.301,-0.197,0.204,1
2.26,-1.151,-0.627,-0.237,-0.266,1
-0.685,-0.844,-0.075,1.482,-0.137,2
-0.134,-0.318,0.997,1.358,-2.083,2
-0.203,-0.766,0.99,0.588,1.784,2
0.4,0.766,-0.132,-0.766,-0.487,1
-0.206,0.883,0.916,-0.996,-0.137,1
-0.547,-0.012,1.578,-1.38,0.714,1
-0.618,-0.532,1.135,-1.45,-0.711,1
-0.544,-0.618,1.523,1.065,2.45,2
-0.528,-0.86,1.794,0.652,1.527,2
-0.38,1.133,0.48,1.236,-0.904,2
-0.278,-0.269,1.479,-0.992,0.803,1
0.759,0.529,0.26,0.372,1.739,2
-0.354,-0.125,0.215,1.102,2.873,2
-0.688,-0.926,0.954,0.985,1.088,1
0.132,1.223,-1.356,-0.754,-0.137,1
0.015,2.146,-1.474,0.123,0.409,1
-0.738,-0.881,0.287,1.849,-1.459,1
-0.215,1.214,0.129,-0.944,0.2,1
-0.227,0.028,0.549,0.492,2.261,2
1.926,-1.087,-0.604,-0.24,-0.245,1
0.873,0.122,-0.379,-0.304,-0.137,1
3.142,-0.716,-0.42,0.158,-0.365,1
-0.727,-0.946,0.004,0.394,1.115,2
0.375,-0.619,-0.664,-0.391,0.018,1
-0.293,-0.412,0.756,-1.274,-0.991,2
-0.825,-0.928,-0.038,0.311,-0.137,1
-0.662,-0.481,-0.19,1.7,-0.137,2
-0.367,1.558,-1.45,-0.113,-0.411,1
-0.482,-0.461,1.147,-1.242,-0.831,1
3.193,-1.804,-0.632,-0.597,-0.022,1
2.411,-1.084,-0.946,-0.594,-0.015,1
0.163,1.528,-1.356,0.7,-0.656,1
-0.74,-0.826,-0.25,0.925,-0.137,2
-0.645,0.217,0.07,-0.022,-0.38,1
-0.426,0.511,0.784,0.336,-0.137,1
-0.55,1.35,-0.152,-0.065,-0.676,1
0.076,0.624,0.553,1.265,-0.998,2
0.634,0.802,-1.194,-0.662,-0.267,1
-0.386,1.925,-1.424,0.212,1.307,2
0.085,0.323,-0.516,-0.352,-0.016,1
-0.15,-0.766,1.053,1.138,0.869,2
1.648,-0.644,-0.399,-0.771,0.624,1
-0.713,-0.622,0.322,1.317,-0.951,1
-0.412,-0.174,0.067,1.054,-1.092,2
-1.059,-0.875,0.108,0.461,0.98,2
-0.347,1.984,0.242,0.057,-0.137,1
-1.2,-2.083,-0.18,0.837,-0.137,1
-0.743,-0.188,0.048,1.01,-0.137,1
-0.743,-0.682,0.495,1.69,-1.019,2
-0.313,1.34,0.864,-1.126,-0.137,1
1.841,-0.743,-0.621,-0.285,-0.311,1
-0.603,-0.012,2.233,-1.361,-0.137,1
-0.663,-0.929,0.401,-1.901,3.892,2
-0.651,-0.721,0.004,0.982,-0.137,1
-1.023,-1.074,-0.198,-1.314,-2.3,1
-0.777,-0.976,0.088,2.411,-1.449,1
0.53,0.17,-0.401,-0.269,0.07,1
-0.564,0.291,1.663,-1.359,-0.137,1
0.089,-0.823,0.601,1.284,2.497,2
-0.552,1.911,-1.53,0.275,1.804,1
-0.748,-1.178,-1.004,0.618,1.678,2
-0.814,-1.077,-0.205,2.205,-1.239,1
-0.727,-0.946,0.004,0.394,1.115,2
-0.348,2.102,0.245,0.068,-0.137,1
-0.266,1.385,0.276,-0.987,-0.439,1
0.059,0.535,-0.283,-0.114,-0.651,1
0.945,0.13,-1.123,-0.227,0.142,1
-0.414,2.094,-1.418,-0.805,-0.398,1
-0.665,-0.366,1.4,-1.644,2.503,2
-0.78,-0.703,-0.343,-0.129,1.527,2
1.172,1.344,-1.186,-0.68,-0.306,1
-0.757,-1.012,-0.094,1.576,-1.268,1
1.603,-1.163,-0.272,1.81,-1.054,1
0.922,1.076,0.378,0.188,-0.402,1
0.115,0.495,-0.203,0.295,-0.483,2
0.869,1.293,-1.218,-0.697,0.116,1
-0.296,2.45,-1.481,0.442,-0.605,1
1.873,-0.326,-0.509,-0.2,0.63,1
1.42,-0.632,-0.549,-0.215,0.743,1
-0.688,-0.939,0.933,1.108,1.1,1
2.605,-0.927,0.433,-0.852,-0.318,1
0.134,1.006,1.094,-1.029,0.813,1
-0.185,0.513,0.243,-0.832,0.124,1
-0.1,-0.781,1.346,-1.371,0.583,2
-0.618,-0.639,0.318,0.565,-0.137,2
-0.783,-0.661,1.066,-0.501,-0.137,1
-0.794,-0.75,0.653,2.304,-0.137,1
-0.388,1.276,0.803,0.345,-0.137,1
1.848,-1.738,-0.593,-0.252,-0.252,1
1.421,-0.475,-0.647,-0.345,0.04,1
-0.502,-0.474,1.91,-1.299,-1.085,1
3.117,-1.799,-0.632,-0.362,-0.241,1
-0.399,-0.36,0.92,-0.924,-0.425,1
-0.762,-0.897,-0.322,0.48,-0.137,1
-0.124,0.911,0.254,1.008,-0.795,1
0.078,0.769,-1.18,-0.256,-0.355,1
-0.204,-0.227,1.497,1.22,-1.105,2
2.196,-0.845,-0.981,-0.606,0.104,1
-0.868,-1.088,-0.372,-1.596,3.993,1
-0.847,-1.147,-0.462,0.072,-0.137,1
0.744,-0.665,-0.966,-0.336,0.068,1
-0.227,1.36,-0.011,0.001,-0.652,1
-1.126,-0.018,1.324,-1.451,-0.137,1
1.628,0.719,-1.244,0.474,-0.524,1
-0.4,1.505,-1.31,-0.779,-0.137,1
-0.561,0.647,0.779,-1.016,-0.587,1
-0.541,0.857,0.454,0.14,-0.772,2
-0.568,1.264,-1.298,-0.121,-0.34,1
0.235,-0.899,1.043,0.613,-0.56,2
-0.704,-0.605,0.159,2.288,-2.023,2
1.102,-0.049,-1.072,-0.256,0.148,1
-0.488,-0.311,1.738,-1.308,-0.778,1
0.003,0.852,-1.264,-0.686,0.14,1
-0.026,0.085,-1.177,-0.628,-0.244,1
1.612,-0.008,-0.328,0.049,-0.544,1
-0.155,-0.223,0.45,0.816,3.061,2
0.264,-0.15,1.805,-1.124,-0.515,2
-0.484,1.659,-1.406,-0.052,-0.404,1
-0.378,1.161,0.241,0.977,-0.85,2
-0.783,-0.829,-0.055,2.381,-0.137,2
-0.165,0.692,-1.29,-0.088,-0.756,1
-1.005,-1.255,-1.027,-0.933,-0.985,2
-1.215,1.056,-1.326,-0.826,-0.137,1
0.285,-2.668,-1.416,1.507,-1.149,1
-0.12,0.578,0.095,-0.784,0.092,1
-0.441,-0.331,2.124,1.12,-0.855,1
-0.72,-0.617,0.133,-0.927,2.018,2
1.585,0.018,-0.33,0.035,-0.543,1
1.397,-0.436,-0.438,-0.109,1.634,1
-0.401,-0.286,0.69,0.489,3.167,2
0.403,-0.418,0.968,0.313,-0.595,2
-0.388,0.383,1.01,-1.103,-0.541,1
-0.16,0.848,0.51,-1.045,-1.034,1
-0.792,0.289,0.753,-1.463,-0.137,1
-0.802,-0.822,0.662,1.176,-0.884,1
-0.64,-0.863,-0.058,-1.398,-0.137,2
0.692,1.824,-0.03,-0.772,-0.364,1
-0.742,0.128,1.193,-1.348,-0.868,1
-0.336,-1.177,0.929,0.636,-1.028,2
-0.586,0.93,0.937,0.364,-0.632,1
-0.595,0.214,1.213,-1.245,-0.137,1
-0.175,0.842,1.021,-1.04,-0.137,1
0.73,0.167,-1.129,-0.65,0.073,1
-0.782,-0.552,-0.399,0.344,-1.759,1
-0.465,0.052,0.093,0.081,-0.393,1
3.153,-1.879,-0.948,-0.578,-0.021,1
-0.263,2.049,-1.375,-0.753,-0.384,1
-0.503,1.119,-0.132,-0.099,-0.372,1
-0.211,2.168,-1.388,-0.813,-0.354,1
-0.197,2.408,-1.332,-0.831,0.905,1
-0.824,-1.088,-0.337,-1.146,-1.689,1
0.33,1.788,-1.3,-0.758,-0.371,1
-0.786,-0.436,0.834,1.566,-1.181,1
2.009,-1.042,-0.502,-0.602,-0.23,1
-0.451,-0.221,1.688,-1.244,-0.68,1
-0.64,0.108,1.368,-1.305,-0.137,1
-0.251,2.271,-1.429,-0.84,-0.804,1
-0.717,-0.064,1.344,-1.186,-0.137,1
-0.552,0.128,2.078,-1.369,-0.665,1
-0.022,0.791,1.312,-1.117,0.416,1
-0.652,-0.67,0.006,-1.817,-0.137,1
-0.128,0.588,0.023,-1.009,2.674,1
-0.007,1.365,-0.126,0.097,1.5,1
3.004,-0.802,-0.981,-0.599,-0.218,1
-0.797,-1.093,-0.348,1.429,2.558,1
-0.514,-0.325,1.985,-1.282,-0.711,1
1.184,-0.392,-0.46,-0.256,-0.374,1
-0.196,0.639,-1.222,-0.686,-0.137,1
0.955,0.631,-1.199,0.009,1.648,1
-0.436,-0.659,1.568,0.43,0.988,2
-0.733,0.065,0.423,-1.089,-0.137,1
0.448,0.705,-0.313,0.304,1.021,1
-0.617,0.037,2.171,-1.485,-0.723,1
-0.452,-0.741,0.571,0.9,3.539,2
-0.558,1.059,-1.353,-0.047,-0.137,1
2.078,-0.145,0.275,0.109,-0.377,1
0.097,1.14,-1.346,-0.745,-0.334,1
-0.578,0.066,2.478,-1.547,-0.901,1
2.346,-0.795,-0.968,-0.277,0.046,1
0.253,0.616,-0.421,-0.188,-0.396,1
-0.48,-0.255,1.291,-1.172,-0.583,1
-0.633,-0.359,1.856,1.022,1.434,2
-0.668,-0.919,1.158,0.662,0.697,1
-0.133,0.631,0.338,-0.859,0.238,1
1.466,-0.4,-0.654,-0.343,0.008,1
2.616,-0.74,-0.443,-0.607,-0.244,1
1.234,-0.431,-0.005,1.52,-0.912,1
0.563,0.67,-1.24,-0.669,-0.315,1
-0.668,-0.77,-0.229,1.405,2.166,1
-0.507,2.02,-1.433,0.83,-0.744,2
-0.672,-1.015,0.734,1.661,3.577,2
-0.635,-0.598,0.192,-0.002,1.219,2
-0.115,1.766,0.025,-0.778,-0.337,1
-0.69,-0.69,0.686,1.776,-0.137,1
-0.635,-0.587,0.186,-1.007,-0.137,2
-0.318,1.109,1.436,-1.25,-0.649,1
-0.56,-0.05,1.391,0.414,-0.551,1
-0.847,-0.92,-0.48,0.134,1.598,1
-0.792,-0.795,-0.268,-1.302,-0.137,2
0.858,1.018,-1.228,-0.699,0.132,1
-0.096,2.033,0.219,-0.941,0.224,1
0.257,1.484,-1.242,-0.696,-0.323,1
-0.754,-0.354,1.383,-1.457,-1.172,1
1.8,-1.148,-0.656,-0.306,-0.24,1
0.706,0.658,-1.094,-0.671,0.081,1
0.792,-0.668,-0.922,-0.567,-0.069,1
-1.114,-0.789,-2.048,-1.339,-1.082,2
-0.844,-1.03,-0.537,-1.089,1.651,1
-0.691,-0.094,-0.136,0.654,1.632,2
-0.534,-0.543,-0.185,0.979,2.187,2
-0.739,-0.954,0.555,1.502,-1.234,1
0.154,-0.993,1.315,-1.296,0.454,2
-0.876,-1.15,-0.375,-1.183,-0.137,1
0.454,0.59,-1.14,-0.28,-0.3,1
-0.122,1.644,-1.331,-0.191,-0.414,1
-0.574,1.023,-1.407,-0.057,-0.137,1
-1.046,-1.866,-0.142,-1.25,-0.137,2
-0.738,-0.602,0.59,1.928,-1.495,2
-0.241,1.362,0.156,0.033,0.255,1
0.335,0.498,0.267,0.154,0.412,1
0.925,1.705,-1.2,-0.733,0.273,1
-0.698,-0.272,1.765,-1.355,-0.137,1
-0.818,-0.918,-0.023,0.451,-0.137,2
-0.79,-1.149,-0.333,0.82,2.758,1
-0.256,-0.792,0.821,0.515,0.609,2
0.226,0.603,-1.177,-0.242,0.101,1
-0.697,-0.289,1.68,0.882,-0.76,1
-0.258,2.522,-1.482,0.312,-0.47,1
-0.117,-0.805,0.89,0.992,0.857,1
-0.306,0.906,0.082,-0.832,-0.582,2
0.877,1.786,-1.268,-0.168,0.334,1
-0.66,0.116,0.228,-0.916,0.239,1
0.199,1.647,-1.262,-0.706,0.121,1
-0.831,-1.294,-0.717,0.186,-1.304,2
-0.526,-0.577,0.333,1.485,-1.5,2
2.326,-0.623,-0.985,-0.225,-0.29,1
-0.587,0.287,0.612,-0.037,-0.421,1
-0.765,-0.949,-0.268,0.491,-0.137,2
1.571,0.327,0.084,0.389,-0.476,1
2.189,-1.789,-0.94,-0.382,-0.222,1
2.843,-0.973,-0.612,-0.345,0.548,1
-0.656,-0.896,1.185,0.674,0.655,1
1.967,0.208,-0.303,-0.302,0.382,1
-0.662,-0.21,1.42,-1.149,-0.591,1
-0.552,0.528,-0.214,-0.192,0.103,1
0.52,1.502,0.092,0.262,-0.487,1
-0.072,0.879,-1.28,-0.165,-0.505,1
1.573,-2.017,-0.53,-0.169,-0.352,1
-0.679,-1.047,-0.39,1.03,3.564,1
-0.808,-0.686,-0.388,-1.448,-0.137,2
-0.739,-0.015,1.066,-1.126,-0.502,1
-0.066,0.646,0.112,0.072,0.382,2
0.57,1.284,0.567,-0.908,-0.36,2
-0.684,-0.926,0.461,1.837,1.425,1
2.467,-1.06,0.653,-0.861,-0.366,1
-0.849,-1.055,-0.145,-1.593,-0.137,1
-0.586,-0.295,1.166,-1.179,-0.667,1
-0.658,0.103,-1.116,-0.9,0.624,1
-0.818,-0.824,-0.025,-2.059,-0.137,2
1.196,-0.93,-0.659,-0.357,0.05,1
0.423,1.276,-1.274,-0.724,-0.342,1
0.441,1.223,-1.325,-0.714,-0.321,1
-0.774,-0.723,0.163,2.07,-1.557,2
-0.438,0.102,0.984,0.465,1.093,2
-0.342,1.07,-1.428,-0.064,-0.137,1
-0.539,-0.207,1.61,-1.222,-1.256,2
-0.499,0.826,-0.103,0.066,-0.137,1
-0.18,2.012,-1.299,-0.178,-0.354,1
-0.517,1.118,0.719,0.791,-0.137,1
-1.311,-2.833,-1.476,-0.848,-0.399,1
-0.109,1.536,-1.386,-0.746,-0.137,1
-0.474,0.029,0.06,0.033,-0.375,1
-0.004,0.636,-1.139,-0.229,-0.664,1
-0.532,1.365,-1.365,-0.857,-0.472,1
-1.016,3.597,-1.352,-0.806,-0.418,1
0.422,0.054,-0.07,1.771,-1.002,1
-0.822,-0.926,0.099,0.249,-1.507,2
-0.591,-0.718,-0.433,0.909,0.965,2
0.321,1.168,-1.303,-0.086,1.478,1
-0.482,-0.124,1.694,-1.47,-0.137,1
-0.564,1.67,-1.405,0.97,-0.778,2
-0.787,-0.842,0.592,1.383,-1.637,1
-0.673,-0.879,-0.108,2.352,-1.628,1
0.234,-0.768,1.193,1.268,1.176,2
-0.149,1.618,-1.312,-0.195,-0.536,1
0.011,0.681,-1.238,-0.199,-0.605,1
-0.681,-0.625,0.557,0.476,2.381,2
-0.373,-0.227,1.005,0.356,0.563,1
-0.868,-1.118,-0.443,-1.246,-0.137,1
-0.669,1.018,0.267,0.119,-0.565,1
-0.58,1.303,-1.428,-0.874,-0.595,1
-0.322,-0.252,0.344,-1.473,-1.953,2
0.271,1.751,-1.28,-0.122,0.938,1
-0.594,0.242,1.22,-1.193,-0.137,1
-0.79,-1.132,-0.205,1.193,3.129,2
-0.474,-0.186,1.312,-1.17,-0.554,1
-0.406,0.134,1.477,1.086,-1.207,2
-0.307,1.802,-1.329,-0.73,-0.353,1
0.427,1.153,-1.342,-0.715,-0.137,1
0.589,-0.062,-1.146,-0.621,-0.006,1
-0.672,-0.827,1.213,1.495,-1.13,1
2.714,-0.845,-0.581,-0.23,-0.242,1
-0.064,1.487,0.162,-0.903,-0.448,1
-0.244,0.117,-1.633,-0.84,-0.472,1
0.24,1.346,-1.372,-0.176,0.619,1
-0.847,-0.798,-0.16,0.56,-0.137,1
-0.75,-0.835,-1.636,-1.861,1.664,2
-0.511,0.383,-0.13,-0.808,-0.359,1
-0.707,-0.602,0.152,-0.007,1.966,2
-0.745,-0.978,-0.093,1.628,-0.137,1
1.471,0.793,-1.174,-0.627,-0.137,1
-0.832,-0.882,0.337,-0.501,-0.137,1
0.604,0.348,-0.29,0.148,1.667,1
-0.85,-0.881,-0.15,1.066,-0.968,2
0.753,0.515,-0.302,-0.145,-0.45,1
-0.423,1.452,0.479,0.549,-0.137,1
-0.748,-0.965,0.084,2.538,-1.611,1
-0.272,1.204,0.621,-0.961,-0.428,1
-0.389,-0.194,1.65,0.892,1.588,2
-0.235,0.426,1.304,-1.254,-0.585,2
1.829,0.069,-0.08,0.644,-0.554,1
-0.066,0.182,0.777,-0.876,-0.68,2
0.661,-0.526,1.834,-1.208,-0.56,2
-0.171,-0.772,-0.085,2.174,-1.125,2
-1.69,-2.515,-1.87,-1.59,-0.98,2
-0.512,-0.408,1.906,-1.233,0.763,1
0.083,1.75,-1.275,-0.722,-0.346,1
0.679,-0.43,0.782,1.238,-1.269,2
-0.107,0.355,-0.217,-0.204,0.236,1
-0.793,-0.715,0.476,1.417,-0.137,2
-0.016,1.623,0.032,-0.781,0.09,1
0.88,0.43,0.014,-0.002,0.548,1
-0.59,-0.466,0.943,-1.362,-0.872,1
-0.269,1.545,0.773,-1.018,-0.463,1
-0.881,-1.114,-0.375,-1.17,-0.137,1
-0.232,0.701,-1.147,-0.198,0.317,1
-0.622,0.144,-1.157,-0.685,0.065,1
0.446,0.465,0.362,0.074,-0.524,2
-0.158,-2.75,0.825,-1.597,-0.74,2
-0.689,-0.448,-0.234,1.882,1.92,2
-0.133,0.636,-1.244,-0.692,-0.286,1
