a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.1893,-0.2007,-0.1565,-0.0156,5.6263,1.048,0.8659,5,P
0.382,0.3579,-0.2047,0.2621,21.7124,1.7591,0.3025,7,N
0.4094,0.0905,-0.2438,0.3146,1.061,3.0176,0.5727,5,N
-0.1803,0.2548,-0.162,-0.167,2.3695,1.5201,0.7681,5,P
0.3159,-0.3983,0.3632,0.485,1.1456,2.8001,0.7622,6,P
-0.1237,0.3637,-0.3415,-0.2015,4.6016,2.3114,0.8239,7,N
0.1369,0.3241,0.2993,-0.2977,0.2874,0.2326,0.6097,6,P
-0.4314,-0.061,0.4112,-0.4433,2.3787,1.9879,0.3109,8,P
-0.2826,-0.4342,0.2486,0.112,1.7838,0.1912,0.4715,8,P
-0.3805,0.3513,0.3349,-0.4992,2.4926,4.392,0.9109,7,N
0.3007,0.0838,0.1744,-0.02,10.847,0.8151,0.3809,6,N
-0.2897,-0.0026,0.1889,-0.4575,6.3842,0.2462,0.4913,6,P
0.3549,-0.413,0.1653,-0.4079,1.8819,1.0641,0.7388,5,P
0.3504,0.0914,-0.2382,-0.0657,0.7709,2.8023,0.8435,6,P
-0.4924,0.2712,-0.0774,-0.4213,0.1445,0.1094,0.7992,6,P
-0.4692,-0.4618,-0.0805,-0.1184,3.1686,0.1022,0.8118,6,P
-0.4546,-0.4352,-0.3633,-0.4052,2.0156,5.1788,0.7431,7,N
-0.4639,0.4923,0.1601,-0.0479,1.7351,0.6673,0.2105,5,P
-0.12,0.4326,0.293,0.2873,0.2606,1.2824,0.5998,8,P
0.4094,-0.1819,0.3231,-0.3868,1.4667,0.8953,0.7123,5,P
0.3111,0.384,0.2508,-0.1252,1.6549,6.1285,0.1565,6,N
0.1494,-0.4585,-0.4768,0.2109,1.8067,4.7259,0.3319,8,N
0.3813,0.2839,-0.0962,-0.3003,7.4374,1.528,0.5283,5,N
0.3165,0.1854,-0.1202,-0.453,6.1245,2.0818,0.4252,6,N
-0.3017,-0.3782,0.4382,0.2524,6.149,1.4903,0.6743,6,P
0.3273,0.1912,0.4819,0.2012,5.1716,0.5791,0.2255,6,P
-0.2635,0.3243,0.1127,-0.0867,2.16,0.8833,0.3403,8,P
0.1302,-0.3191,-0.2215,-0.0475,1.3691,0.9216,0.8067,6,P
0.4601,0.0668,0.3739,-0.3676,0.1849,0.0317,0.5431,5,P
0.3789,-0.0626,0.0784,0.2833,0.2819,7.6232,0.4128,8,N
-0.3726,-0.1952,0.0584,-0.2247,0.5133,3.167,0.4212,6,P
-0.3976,0.1478,-0.4193,0.3257,0.005,1.8895,0.5351,8,P
-0.469,-0.332,0.4941,0.4776,4.7176,3.9426,0.8149,7,N
-0.4863,-0.092,0.1675,-0.2806,7.5057,1.4941,0.7702,5,N
0.2412,0.4121,-0.1163,-0.4059,0.7004,2.4381,0.4956,7,P
0.2733,-0.3125,-0.3461,-0.2739,4.4201,1.0978,0.4698,5,N
0.0353,0.4298,0.4213,0.0934,5.5716,1.9597,0.6716,7,N
-0.053,0.0328,-0.1382,0.1169,3.377,3.5007,0.8955,8,P
0.2508,-0.2825,-0.4576,0.0264,1.38,8.6237,0.6772,5,N
-0.3761,0.2228,-0.203,-0.3852,3.4149,0.2059,0.3382,5,P
-0.034,-0.4686,-0.1751,0.1564,4.8769,9.2065,0.1353,5,N
-0.2392,-0.4161,0.0106,0.0321,1.3185,0.706,0.6713,7,P
0.491,-0.097,0.407,-0.3716,0.1304,4.0345,0.4464,7,P
-0.033,-0.4208,0.3827,-0.2667,2.6356,1.3218,0.1619,7,P
0.3075,0.4626,0.3555,0.2188,1.3668,4.8077,0.4634,5,P
-0.0118,0.2098,-0.1948,0.1066,2.0121,0.692,0.3436,7,P
-0.4786,0.2182,-0.4429,0.1503,2.6222,0.2148,0.8256,7,P
-0.4666,-0.2064,-0.4699,0.0768,1.5505,4.0501,0.4159,6,P
0.4766,0.3179,-0.441,-0.3004,0.6954,1.7104,0.6264,8,P
0.4011,0.4254,0.2878,0.0282,8.3626,3.2571,0.8902,6,N
0.334,0.4421,0.4952,0.0164,0.1399,8.8931,0.873,7,N
0.2472,0.124,-0.0074,-0.4547,0.2936,1.5219,0.7649,8,P
0.387,0.1152,-0.2105,-0.1987,3.5394,1.6292,0.451,8,P
-0.0352,0.3096,-0.1606,0.0754,0.4056,9.3355,0.6439,8,N
-0.0345,0.4338,0.2662,0.4908,3.2319,3.6092,0.4834,8,N
0.1089,-0.1751,0.4653,-0.3053,9.6815,4.7778,0.6509,6,N
-0.3903,0.4562,-0.3052,-0.2804,5.7265,5.957,0.518,5,N
-0.1741,-0.4754,0.3221,0.4556,7.8085,0.5704,0.6743,6,N
-0.1892,-0.1088,-0.1042,-0.049,0.4272,0.8947,0.6256,6,P
0.191,0.1164,0.1443,-0.1982,0.1354,2.7372,0.9093,8,P
-0.159,-0.4275,0.0658,-0.0083,7.5422,2.6502,0.6575,5,N
-0.3265,-0.2832,0.0108,0.481,10.5733,5.0585,0.183,5,N
0.3382,-0.4123,0.4978,0.2622,0.7584,11.9654,0.4435,6,N
0.1217,-0.2579,0.2589,0.2231,0.1727,2.9136,0.6506,6,P
-0.0077,0.2244,-0.4316,-0.405,1.2603,0.8062,0.4053,7,P
-0.0439,0.1035,-0.1867,0.202,0.2888,7.5483,0.7522,6,N
0.1098,-0.2736,-0.0284,0.2887,2.3376,5.7263,0.748,8,N
0.4099,0.4388,0.1434,-0.2371,2.9245,1.5443,0.7918,6,P
0.2954,-0.0559,-0.231,-0.37,2.8411,0.2476,0.8752,5,P
0.4835,-0.0477,-0.0862,0.3663,1.0269,0.5592,0.8392,8,P
0.4038,-0.2428,-0.4607,0.0251,17.5638,3.3615,0.5321,7,N
-0.1318,0.1524,0.3413,0.408,11.633,3.7132,0.69,6,N
0.0322,-0.4929,-0.3231,0.2476,2.4147,3.6204,0.7361,7,P
-0.3941,-0.4468,0.3114,0.1223,1.2914,1.4408,0.5168,6,P
-0.1614,-0.2727,-0.1916,0.4753,2.6221,1.7246,0.5525,6,P
0.2461,0.3511,-0.131,-0.2167,0.446,9.42,0.6239,6,N
-0.2512,0.1691,-0.1858,-0.0845,11.6767,0.2343,0.751,8,N
0.3827,0.4399,0.3136,-0.0852,4.5942,0.0326,0.7092,8,P
0.2637,0.3792,-0.0044,0.3228,0.7035,5.3406,0.6525,8,P
-0.1692,0.2442,-0.0204,0.234,6.2395,2.2176,0.8285,6,N
0.2145,-0.3283,0.1214,0.3462,1.2866,0.9079,0.6761,7,P
0.3225,0.2119,-0.1126,-0.137,1.3592,11.2271,0.9507,5,N
-0.4422,0.0039,-0.2281,0.1188,4.3723,5.256,0.6492,6,N
-0.3222,-0.2916,0.0303,0.0675,0.4952,2.6155,0.3106,6,P
-0.4193,-0.4524,-0.087,0.4298,0.7416,1.2858,0.6754,5,P
-0.3845,0.0542,-0.2944,0.039,2.8558,0.2766,0.7536,8,P
-0.3178,0.2321,-0.2443,-0.0797,1.8628,1.9899,0.5569,5,P
0.1373,-0.1291,-0.2199,0.0593,11.5901,10.0471,0.4724,7,N
-0.1465,-0.4786,0.0191,0.1866,2.4104,3.8537,0.5863,8,N
0.305,0.4722,-0.2479,0.1368,1.1416,2.2889,0.328,8,P
-0.1618,0.193,0.489,0.0955,1.9077,6.2135,0.6389,5,N
0.247,0.1462,-0.3959,0.0339,1.2846,1.5856,0.6405,6,P
-0.0656,-0.4933,-0.2923,-0.2518,3.1977,0.7658,0.559,5,P
0.0488,-0.0974,0.322,-0.4816,0.2819,5.5141,0.1955,6,N
-0.2504,0.1519,-0.151,-0.1124,2.0913,2.6481,0.3555,5,P
0.2099,-0.0502,0.1034,-0.2867,8.2159,4.2084,0.7266,8,N
-0.0259,0.1897,0.1942,-0.0009,1.2486,1.5155,0.7779,8,P
0.3155,-0.3056,0.1512,0.2501,1.3276,2.5963,0.5481,5,P
0.2028,0.0655,0.2006,-0.2363,4.0445,5.1785,0.6544,8,N
0.4927,-0.1478,0.4622,0.3592,0.8867,0.0111,0.3651,6,P
0.2195,0.3639,-0.116,0.4965,7.7822,3.37,0.8443,6,N
0.401,0.4719,-0.1782,-0.3155,6.5849,0.4882,0.9451,5,N
0.003,0.0319,-0.4552,0.1758,8.7391,8.4984,0.7727,8,N
-0.0407,-0.3004,-0.4107,0.0429,6.1802,3.7819,0.6878,8,N
-0.3753,0.2048,0.3694,-0.0193,2.1257,6.7811,0.8453,8,N
-0.3364,0.1908,-0.4391,-0.4695,3.1163,3.0234,0.1869,5,N
0.3056,-0.2775,-0.3038,0.4932,0.6422,3.6073,0.7362,7,P
0.4652,0.1504,0.2471,-0.3179,4.9709,3.6843,0.6854,8,N
0.1214,-0.062,0.182,0.3787,6.0317,3.0218,0.3317,5,N
-0.2994,-0.047,-0.2546,-0.4369,10.2265,3.6262,0.5948,8,N
0.2067,-0.1654,-0.1867,0.3014,0.5017,6.2517,0.7286,8,N
0.1534,0.2976,-0.0937,0.0019,2.0524,11.2394,0.3764,8,N
0.4816,0.4776,0.2177,-0.4889,1.1701,0.2241,0.2191,6,P
0.2804,-0.4177,0.0921,0.1478,3.6453,3.6346,0.3284,6,N
0.0341,0.2242,-0.454,0.0238,9.446,3.8333,0.7382,7,N
-0.4562,0.1831,-0.0625,-0.0915,2.2351,0.1724,0.5112,7,P
0.4787,0.3527,-0.219,-0.4231,1.343,2.1237,0.6304,7,P
0.0505,0.1254,-0.3986,0.1907,7.8885,7.4709,0.2531,6,N
0.4547,-0.4639,0.1597,-0.1815,0.6329,2.1866,0.8956,8,P
-0.3116,0.0223,-0.4883,-0.0289,1.0387,0.4086,0.6014,6,P
-0.159,-0.4362,0.1552,0.0755,2.412,3.9905,0.2911,7,N
-0.0277,0.2087,0.3827,0.4186,0.9118,0.1253,0.4684,6,P
-0.2989,-0.4857,-0.4875,0.4821,0.2337,2.5362,0.4348,7,P
0.4308,-0.2472,-0.0638,-0.2164,4.5033,0.4451,0.7133,5,P
0.1338,-0.3912,-0.2929,0.0903,0.7396,1.1277,0.9402,6,P
-0.4012,0.4124,0.2382,-0.2999,11.8575,1.8943,0.4306,6,N
-0.0865,0.2124,0.3526,-0.1435,1.0639,0.9427,0.3538,6,P
0.3688,0.1044,0.1324,-0.1889,3.6236,0.0396,0.7605,8,P
0.2052,0.3409,0.3575,0.0992,1.2612,0.5175,0.8108,6,P
0.1997,0.4654,0.0729,0.4722,0.6317,4.1799,0.3085,7,P
-0.3644,-0.1983,-0.3886,0.0212,0.0888,2.2445,0.6642,7,P
0.2504,-0.3225,-0.15,0.0669,1.8004,6.9228,0.75,5,N
-0.4156,-0.4486,0.2516,0.0729,1.2083,3.5096,0.6603,7,P
-0.1028,-0.4391,-0.4484,-0.0202,0.3724,0.6005,0.5801,5,P
0.3051,0.107,0.4587,-0.4274,1.2193,2.0581,0.5974,7,P
0.3569,0.2146,0.2885,0.2972,6.3713,4.8462,0.6882,5,N
0.2521,0.1845,-0.0487,-0.4686,3.0691,0.2848,0.9488,5,P
0.3789,-0.3823,-0.0825,-0.2251,0.4612,3.2399,0.5256,6,P
0.0907,-0.4855,-0.1798,-0.1618,1.3905,6.1356,0.7319,8,N
0.3353,-0.0953,-0.1517,-0.4031,0.6903,0.0288,0.1427,5,P
-0.2609,0.4494,-0.2649,0.3287,0.3955,10.3737,0.6127,5,N
-0.4396,-0.3469,0.3319,-0.3437,4.0691,3.2415,0.8415,6,N
0.2731,-0.033,0.4658,-0.0281,0.1297,2.0364,0.6728,8,P
-0.4487,0.3506,0.4209,-0.4413,2.3012,2.834,0.9126,8,P
0.1898,-0.3657,-0.4437,0.2461,7.6978,2.9832,0.3467,5,N
0.3964,-0.1129,-0.483,0.0525,0.7016,5.7289,0.3743,6,N
-0.4628,0.4763,0.037,-0.0386,8.2361,9.0673,0.851,5,N
-0.1751,-0.4165,0.3022,0.4658,2.5889,0.4039,0.8247,5,P
0.0241,-0.2686,-0.3507,0.4833,3.8983,1.3319,0.8681,6,N
-0.0339,0.369,-0.366,0.3461,12.4388,0.189,0.4429,7,N
0.2458,-0.0281,0.4881,-0.0977,0.7977,0.8131,0.7608,5,P
0.1506,-0.3906,-0.3528,-0.1804,2.5024,5.1566,0.4739,8,N
0.1748,0.1371,0.3966,-0.079,1.1512,0.8823,0.6411,7,P
0.1061,0.2547,-0.2982,0.036,5.3061,5.2716,0.3319,5,N
-0.4178,0.0822,0.3306,0.4842,5.436,5.9922,0.8739,8,N
0.2828,0.3828,-0.423,-0.1461,8.8261,1.8413,0.376,8,N
0.1528,-0.3752,-0.4341,0.3429,4.2248,2.6965,0.5639,7,N
-0.4175,0.2809,-0.2774,0.3744,5.3971,0.0492,0.5402,5,P
0.0533,-0.2265,0.0102,-0.3372,16.0162,0.2179,0.6224,5,N
0.2435,0.2569,-0.4395,-0.1345,3.9292,1.5906,0.4407,8,P
-0.1431,0.331,0.2035,-0.3379,3.4908,0.9251,0.8648,8,P
0.1697,0.0888,-0.3138,-0.1664,5.2836,2.6741,0.9389,5,N
-0.4295,-0.0624,0.3317,-0.4033,1.0397,1.524,0.744,7,P
-0.1683,0.1312,0.2836,0.1224,1.7561,0.2363,0.0986,5,P
0.0114,-0.372,0.1099,0.3166,5.2037,0.5638,0.555,5,P
0.1181,0.351,-0.3876,-0.4818,0.4694,4.0684,0.6455,5,N
0.2478,0.4929,0.3301,0.2788,1.2538,1.2641,0.6673,5,P
-0.2571,-0.0637,0.4068,-0.4742,7.8378,0.8997,0.8241,7,N
-0.0121,0.2165,-0.0255,-0.32,2.8032,6.3995,0.8469,5,N
-0.4502,-0.2112,0.216,-0.4776,1.7043,3.0888,0.276,6,P
-0.0969,-0.0502,-0.0161,0.4579,0.4892,0.1019,0.6389,5,P
0.4072,0.2607,0.0155,-0.2884,1.577,1.8694,0.7479,5,P
-0.25,0.0924,0.1424,-0.0877,2.4325,4.2365,0.7447,8,N
-0.0102,-0.2435,0.4062,0.0454,1.8364,1.4976,0.2901,5,P
-0.2762,-0.15,-0.199,-0.0938,2.4591,0.3252,0.4459,5,P
-0.1481,-0.2979,-0.0215,0.2493,8.3837,11.0871,0.5749,6,N
-0.4873,0.2055,-0.4406,0.3109,1.8473,6.8579,0.5139,7,N
-0.3039,-0.4949,-0.0688,0.0537,0.0583,1.4562,0.6239,7,P
-0.1818,-0.1563,0.4042,-0.391,1.537,3.026,0.4076,7,P
-0.1895,0.2291,-0.37,-0.1752,1.324,2.3624,0.3985,8,P
0.4217,0.4917,0.321,-0.4585,7.3851,1.005,0.3928,5,N
-0.4399,0.2911,-0.1992,0.3219,3.3311,4.2926,0.3033,5,N
-0.1498,0.4233,0.052,-0.1167,6.0307,3.045,0.6054,6,N
0.1737,-0.0714,0.1645,0.2005,0.0332,1.7997,0.2915,6,P
-0.239,-0.2155,0.4794,0.1139,4.2508,4.1018,0.432,6,N
-0.0684,0.2379,-0.04,0.2772,0.2582,0.5976,0.5381,6,P
0.263,-0.4077,0.1475,0.1016,2.3232,7.6463,0.789,5,N
-0.3955,-0.3965,0.1473,-0.0252,1.7898,5.4424,0.31,7,N
0.1552,0.3987,-0.3975,0.4505,8.5815,1.399,0.5381,5,N
0.4275,0.2987,0.3268,0.2539,0.5059,0.0815,0.7322,7,P
-0.285,-0.3862,0.1423,-0.4727,2.4225,0.3963,0.6622,7,P
0.434,-0.0185,0.3297,-0.4397,4.4062,11.2475,0.7645,7,N
0.4738,0.307,0.0359,0.1864,2.39,0.2536,0.5103,8,P
0.0593,0.4913,0.0823,-0.3276,1.3423,2.151,0.5775,5,P
0.2836,-0.0213,-0.0215,0.2749,2.7021,2.4877,0.8857,8,P
-0.4756,0.3151,-0.4508,-0.2128,0.7867,4.8039,0.5633,7,N
-0.2145,-0.4084,-0.0556,0.4259,0.2542,1.5531,0.9259,8,P
-0.4935,0.1013,-0.0935,-0.0515,1.6668,5.4961,0.8692,6,N
-0.2817,0.3107,0.1356,0.1319,2.9174,1.1961,0.8871,8,P
0.4642,0.2272,0.2687,-0.2624,0.727,7.5699,0.9391,6,N
0.3295,0.4105,-0.2833,0.2038,0.762,4.5341,0.5691,6,N
0.1948,-0.4034,0.3413,-0.2329,1.9924,0.4705,0.8525,5,P
0.4401,0.37,0.0987,0.1493,0.9704,0.4985,0.7523,5,P
0.3166,-0.2674,0.0296,0.3389,0.4267,3.3762,0.8906,8,P
-0.3094,0.4489,-0.1733,-0.3016,1.4919,0.1401,0.4422,8,P
0.3188,-0.0949,-0.2905,0.029,4.2615,2.3731,0.8569,7,N
0.1078,-0.3736,0.3297,-0.4217,1.54,0.0945,0.2442,8,P
-0.1578,0.1981,-0.299,-0.1007,3.6147,2.5094,0.7103,8,P
-0.4343,-0.1018,-0.4793,0.1776,0.895,10.0051,0.4268,8,N
-0.469,0.0877,-0.0659,0.0239,0.2042,0.8044,0.3196,6,P
-0.0839,0.3405,-0.3583,-0.409,2.2703,3.7957,0.3722,5,N
0.401,0.4351,-0.3855,-0.2697,4.2075,0.8717,0.2771,5,N
0.2799,-0.4746,0.457,-0.1749,3.8788,0.602,0.9416,5,P
-0.2412,0.2532,-0.1292,0.4298,2.392,0.6764,0.1258,6,P
0.1104,0.0845,-0.044,0.4718,4.4384,12.77,0.3327,6,N
-0.3794,0.2049,-0.1423,-0.1226,1.9426,0.1906,0.7858,8,P
-0.4709,0.0429,0.0081,0.4134,2.5534,0.4533,0.7867,8,P
0.4902,-0.3459,-0.0847,0.0619,1.7789,1.7378,0.7181,5,P
-0.1792,0.2194,0.0044,0.1363,3.6094,4.1323,0.7665,6,N
-0.3733,0.1127,-0.4325,0.4392,0.6148,1.654,0.6102,8,P
0.3589,0.2029,0.3995,-0.2429,3.9618,9.8817,0.8624,5,N
-0.3019,-0.3309,0.4299,0.0906,0.638,6.4958,0.8301,8,P
-0.2654,-0.2275,0.0795,0.2154,0.769,0.2855,0.799,6,P
0.2104,-0.2589,0.3754,-0.3453,5.9918,5.0732,0.5893,5,N
-0.1141,0.0435,0.3081,0.1989,2.8336,4.5487,0.6978,5,N
-0.3862,-0.4837,0.1254,0.0023,5.5657,0.5802,0.6779,7,P
0.2418,0.2075,-0.4717,-0.4837,0.7804,1.9832,0.6394,8,P
0.1268,0.1395,0.3501,-0.3506,0.1509,0.3641,0.7132,6,P
0.0695,-0.4227,-0.0167,-0.2256,3.0736,0.743,0.7497,6,P
0.466,0.023,0.0784,0.2511,7.3192,2.1751,0.4891,6,N
-0.1358,0.3853,0.3418,0.3274,0.6254,9.5714,0.625,6,N
0.3485,0.3759,0.1795,-0.1753,1.7608,2.6087,0.7024,6,P
0.1385,0.219,0.1081,-0.059,6.8906,9.9223,0.3635,7,N
0.1716,0.3859,0.2931,-0.1129,0.5463,2.8674,0.8358,5,P
-0.0671,0.3006,0.4686,-0.3731,3.5806,11.1741,0.8117,6,N
0.2506,-0.3891,-0.3216,0.4649,5.0031,0.5186,0.6626,6,P
-0.0827,-0.4901,0.2894,-0.0149,1.6132,3.6496,0.6693,6,P
0.1981,-0.2987,-0.0465,-0.0541,1.3763,6.3747,0.8965,8,N
-0.4985,-0.0789,0.2995,0.2677,0.9079,4.6171,0.4635,8,P
0.2457,-0.3149,0.2952,0.4112,1.6968,3.5731,0.775,6,P
0.2782,0.2367,-0.3773,0.4515,0.3957,2.754,0.6629,5,P
-0.376,-0.3034,-0.0096,0.0156,1.2944,2.4218,0.5428,6,P
0.2491,0.0898,0.0544,-0.411,1.7367,1.3957,0.7625,7,P
-0.2307,-0.225,0.0097,-0.1568,5.5153,8.1489,0.8772,7,N
0.1996,-0.0528,0.3213,0.3886,1.6612,2.5765,0.4137,7,P
0.3585,-0.0464,0.3095,0.201,1.9163,3.8697,0.6903,7,P
0.1964,0.4695,-0.4552,0.4684,2.3409,0.0894,0.5674,8,P
-0.0266,-0.06,0.0704,-0.0946,0.5746,0.3929,0.7865,6,P
-0.0907,-0.2597,0.2636,0.2054,2.5992,7.857,0.7759,5,N
-0.1743,0.0896,-0.2238,-0.0011,3.7621,0.1281,0.8735,7,P
-0.0658,-0.2627,0.219,0.3466,4.0978,0.3789,0.3738,7,P
-0.2422,-0.2987,0.4283,-0.0539,0.4097,1.5109,0.8097,6,P
-0.025,-0.0982,-0.3466,-0.4077,3.0871,5.8428,0.2053,6,N
-0.4975,-0.2841,-0.3826,0.027,1.7578,1.1603,0.8257,6,P
-0.4182,0.0441,-0.342,0.068,13.7066,8.2859,0.4446,8,N
0.0266,-0.1097,-0.2183,0.2926,1.6229,0.0788,0.5727,7,P
0.2768,-0.3381,0.1322,-0.0601,1.8327,8.4514,0.6878,6,N
0.4382,-0.2783,-0.4254,-0.229,0.2935,1.0167,0.6919,8,P
-0.1435,-0.23,-0.31,-0.1616,1.3195,2.1015,0.8235,8,P
-0.2157,0.0363,-0.1188,0.1511,7.5163,0.3995,0.783,8,N
-0.4381,0.058,0.3223,-0.2026,4.4718,1.008,0.7073,5,P
-0.0943,-0.2624,0.0848,-0.3948,2.2085,0.5221,0.7167,7,P
-0.0885,-0.1648,-0.4855,0.1482,0.1796,1.1757,0.5614,7,P
0.3629,-0.3551,0.2397,0.0109,1.5944,1.8066,0.5017,5,P
0.4598,0.386,0.3854,-0.1765,3.3146,3.4817,0.6409,7,N
0.4647,0.1369,0.0094,0.3352,0.7175,0.1215,0.3003,8,P
0.153,-0.499,0.1489,-0.3263,0.8763,0.726,0.6734,8,P
-0.042,-0.0675,-0.1062,-0.0623,2.0541,3.1264,0.3357,8,P
-0.1298,0.3739,0.4319,0.356,1.1848,6.1556,0.5644,5,N
0.1919,-0.4178,0.2014,0.2776,0.2671,6.2116,0.3846,6,N
-0.4255,-0.2541,-0.1363,-0.1592,0.7561,1.3534,0.7924,8,P
0.3992,0.1889,0.0507,0.3069,0.8752,1.8582,0.376,5,P
-0.0939,0.2568,0.0792,0.2821,0.4608,2.1451,0.21,6,P
-0.4233,-0.0676,0.4103,-0.3883,4.1884,5.5135,0.9378,5,N
0.3238,0.1195,0.2099,-0.4378,5.3168,1.8856,0.4025,5,N
0.0429,0.0575,-0.4866,0.0881,5.3789,0.9503,0.612,6,P
0.4109,0.1151,-0.4345,-0.2825,0.8281,4.148,0.7128,5,N
0.4808,0.1754,0.1949,0.1274,3.8802,0.5479,0.8092,5,P
0.2726,-0.212,-0.174,0.0422,0.4255,2.0109,0.8351,5,P
-0.1662,-0.16,0.2828,0.124,1.5757,8.6791,0.6541,8,N
-0.4118,-0.3552,-0.1497,0.0389,0.1722,1.0616,0.3941,6,P
-0.3672,0.2739,-0.4914,-0.1089,3.118,1.5658,0.4607,8,P
0.3794,0.1034,0.2078,0.4383,5.534,2.5111,0.6131,8,N
-0.0548,0.3989,-0.0998,0.3825,8.7799,0.6615,0.8697,5,N
-0.1378,0.4462,0.3856,0.1232,0.9672,2.4794,0.887,7,P
0.3435,-0.2493,0.0836,-0.4668,0.9253,0.2456,0.7288,8,P
-0.2163,0.0708,-0.2853,-0.422,4.9356,0.8287,0.323,7,N
-0.2935,0.385,-0.243,-0.2561,2.2618,3.6051,0.9279,8,P
0.484,-0.4582,-0.2268,0.0866,1.7288,1.0717,0.2787,5,P
-0.4792,0.4041,-0.0447,0.2454,2.4397,1.1743,0.4989,7,P
-0.3829,-0.2815,-0.2011,-0.0504,2.4989,1.6088,0.2687,5,P
0.1873,0.2783,0.0046,0.3671,4.2789,6.0699,0.583,7,N
-0.2373,0.4971,-0.4702,-0.242,1.1184,1.7785,0.371,8,P
0.1923,0.0437,-0.1025,0.2603,1.5111,0.7767,0.9053,8,P
0.0963,-0.2579,0.4419,-0.1753,3.8938,4.1758,0.8559,6,N
-0.1777,-0.0674,-0.4156,-0.3782,4.5256,1.7535,0.8162,8,P
-0.0808,-0.0374,-0.2384,0.3001,8.4261,2.4444,0.7431,6,N
-0.4452,0.1951,-0.1741,0.2928,3.3616,14.6927,0.1236,7,N
0.0243,0.382,0.442,0.2603,3.4959,3.2565,0.1929,5,N
-0.3168,-0.2795,-0.2982,-0.4761,8.725,2.077,0.8914,5,N
0.3374,0.342,-0.1703,-0.4961,1.2727,1.0271,0.6464,7,P
-0.3614,0.25,0.4857,0.4463,0.0394,0.4887,0.9054,7,P
0.2299,0.232,-0.3262,0.0567,1.1705,0.4301,0.7397,7,P
-0.2573,-0.3447,-0.067,-0.131,0.1369,1.5787,0.7678,8,P
0.0101,0.227,0.154,-0.4114,3.9066,2.6352,0.829,5,P
0.115,-0.097,-0.005,-0.2606,0.7585,8.4322,0.5666,8,N
-0.0705,-0.311,0.3744,-0.0707,3.0655,5.0121,0.799,8,N
-0.1538,-0.195,-0.4271,0.0205,1.3336,10.4573,0.4236,7,N
-0.0719,0.2371,0.0483,0.1698,0.9119,0.1399,0.521,8,P
-0.295,0.3797,-0.0892,0.364,2.8337,1.2788,0.5779,8,P
0.189,-0.114,0.3444,-0.1684,3.7108,2.0647,0.8562,8,P
0.2761,-0.0119,-0.4856,0.3439,5.812,2.6121,0.8227,7,N
-0.2109,-0.1816,-0.1512,0.4207,13.2179,0.3586,0.7251,5,N
0.1284,-0.1142,-0.0222,-0.3601,6.9476,4.2697,0.374,7,N
-0.0076,0.3888,-0.1031,-0.3765,0.5049,1.01,0.1218,7,P
0.4802,0.4221,-0.1512,-0.0571,1.8707,2.4653,0.7301,7,P
-0.0259,0.2529,0.0112,0.4294,4.2286,4.2129,0.4156,6,N
0.4989,-0.1902,-0.0799,0.4396,1.5853,0.0865,0.6416,5,P
-0.3586,0.1449,0.0251,-0.1809,0.998,1.1106,0.6797,6,P
-0.1966,-0.3237,-0.347,-0.3694,1.298,0.6505,0.28,5,P
-0.0064,0.2476,-0.2833,-0.3096,2.7067,1.0475,0.3251,5,P
-0.2089,-0.4791,-0.1249,0.404,1.6569,5.8851,0.6552,8,N
0.2033,-0.0976,0.1548,-0.1796,1.1675,0.7863,0.4909,5,P
-0.2977,-0.1295,0.2889,-0.0928,2.311,1.4687,0.5612,8,P
-0.4419,0.3718,-0.0639,-0.1383,2.0272,2.79,0.3871,7,P
-0.3438,-0.4289,0.4283,0.2911,1.4679,3.0287,0.666,6,P
0.0993,-0.2703,-0.1018,0.1853,12.776,3.1663,0.854,6,N
0.3462,-0.0371,-0.4399,-0.2028,1.2006,5.2957,0.333,8,N
0.429,0.4452,0.2027,-0.0872,4.4794,3.6123,0.2766,7,N
0.2878,0.1576,-0.4917,-0.1931,6.2284,0.6065,0.6512,6,N
-0.1068,0.3904,-0.3833,0.0885,14.9629,0.8203,0.492,5,N
0.233,-0.421,0.4937,-0.1812,3.2139,5.327,0.4933,8,N
-0.2362,-0.387,-0.2668,-0.213,2.6214,2.8161,0.6192,6,P
0.2025,0.217,-0.0872,-0.0544,5.1537,0.1249,0.5338,8,P
0.2815,-0.3322,-0.3859,-0.0367,1.6516,1.9028,0.5345,5,P
0.057,-0.1983,-0.4373,0.0178,1.2928,13.295,0.9019,5,N
-0.049,-0.3064,-0.404,0.3948,9.1502,10.6236,0.7643,7,N
0.0536,0.1313,-0.4555,0.2922,1.9618,7.7964,0.7243,5,N
0.3523,0.4309,-0.4622,0.2195,2.6159,11.3107,0.313,8,N
-0.039,-0.3468,-0.277,-0.3033,2.3022,0.2712,0.41,7,P
0.2709,-0.4988,-0.2274,0.2511,0.4159,1.5943,0.6506,5,P
-0.0246,0.3018,0.4361,-0.4743,8.0329,0.898,0.2989,6,N
-0.4941,-0.2601,-0.4544,0.1554,5.5286,0.9464,0.3153,7,N
0.1851,0.0037,0.4153,0.3487,1.8086,1.8463,0.3623,6,P
0.0058,-0.3244,-0.2269,-0.4108,0.0474,2.7113,0.4281,5,P
0.2584,-0.3875,-0.1573,0.0726,8.6811,3.0831,0.719,7,N
